gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,AvgMonthlySpend,ServiceCount,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,0,1,1,-0.7544507736610482,1,1,0.8162434463284562,-0.48058633509076104,0.7018091084305232,0.5075787765133041,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
1,0,0,0,-0.5905267916114498,1,1,0.8279243050497587,-0.3398344513278186,0.653351189978749,-0.03430239209256088,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
1,1,0,0,-0.016792854437855522,1,1,0.3072917449002692,-0.009089585908691048,0.19806322784034228,-0.5761835606984258,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,-1.1642607287850442,1,0,-1.5215969920351178,-0.9725119626998664,-1.3904215325726688,-1.1180647293042907,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0,-0.7954317691734478,1,0,-1.516590909725988,-0.8964882963288475,-1.487480931208576,-1.1180647293042907,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,1,1,1.0077320333721342,1,0,-0.18664170960052884,0.534702449024345,-0.12055868418038926,0.5075787765133041,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
0,0,0,0,-1.2052417242974438,1,0,-0.3518424258018093,-0.9303084589947709,-0.07186890965946777,-0.5761835606984258,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,0,1,1,-0.34464081853705225,1,0,-0.3351554847713769,-0.4313893600450931,-0.33908320289662996,-0.03430239209256088,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0,0,1,1,-1.0003367467354458,1,0,-1.361402358142967,-0.9237562161299443,-1.319584470644289,-1.1180647293042907,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,1,1,0.8438080513225359,1,0,-1.3230223937729728,-0.4242193973142222,-1.3290343769304243,-1.1180647293042907,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,0,0,-0.34464081853705225,1,1,-0.3184685437409446,-0.3957822220523988,-0.22732267703895193,-0.5761835606984258,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,1,0.3110551096613412,1,1,0.6560488124363052,0.44365495305417835,0.5776854824474315,-0.03430239209256088,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
0,0,1,1,1.5814659705457286,1,1,1.628897474510512,2.5936951310925926,1.660467029550751,2.133222282330899,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,0,0,-0.2626788275122531,1,1,0.3256473800337447,-0.20411257218837928,0.17879596246246218,-1.1180647293042907,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,-0.1397358409750543,0,1,-1.3380406407003618,-0.6992150448228551,-1.3499206985001577,-1.1180647293042907,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,1,0,1.6224469660581282,1,1,0.5709454131811003,1.625044196863829,0.5938702161796504,1.591341113725034,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False
1,0,1,1,1.4175419884961302,1,0,1.3852681354661998,2.0790462369825735,1.3103410569227287,1.049459945119169,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False
0,1,1,0,1.6224469660581282,1,1,-1.3413780289064483,-0.21840837480254652,-1.3348182474030805,-1.1180647293042907,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,1,1,0.8438080513225359,1,1,1.3368760064779457,1.4466775855435483,1.3300775357677685,1.049459945119169,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
0,0,0,1,-0.7544507736610482,1,0,-1.5099161333138151,-0.8953190408681209,-1.5297215613501356,-1.1180647293042907,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,1,0,1.2536180064465319,1,1,-1.5099161333138151,-0.46891584190728197,-1.515476990874383,-1.1180647293042907,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,1,1,1.6224469660581282,1,0,0.5709454131811003,1.5520650069754567,0.517516680546193,1.591341113725034,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
0,0,1,1,-0.4266028095618514,1,1,-0.24170861500095556,-0.4525903883046836,-0.24550878491339329,0.5075787765133041,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
1,1,0,0,-1.2462227198098432,1,1,0.1721275225537667,-0.9523919442058532,0.14389676479686764,-1.1180647293042907,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,-0.9593557512230462,1,1,0.3523464856824364,-0.7243430065165841,0.25533414993541975,-0.5761835606984258,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,1.4175419884961302,0,0,-0.710611657956105,0.35282807132188443,-0.630471040122132,0.5075787765133041,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
0,1,1,0,1.2536180064465319,1,0,1.445341123175756,2.0712806158094454,1.52183473823514,1.591341113725034,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False
0,0,0,0,-0.4266028095618514,1,0,-0.0047540523688162275,-0.3838690532072595,-0.010203588531732229,0.5075787765133041,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0,1,0,-0.7954317691734478,0,1,-0.3585172022139821,-0.7018624156773305,-0.35971271946544064,1.049459945119169,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
1,0,0,0,-1.2872037153222429,1,0,0.8462799401832342,-0.9737915252795293,0.8427116513865125,-0.03430239209256088,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,0.14713112761174285,1,1,1.1332953259066711,0.5815609131485596,1.1712072738579036,0.5075787765133041,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,-1.2052417242974438,1,1,0.47416115520459284,-0.905798217167086,0.5435756713957013,-0.5761835606984258,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,1,1,-1.2872037153222429,1,1,0.15710927562637797,-0.9829028933036822,0.15636076396315143,-1.1180647293042907,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0.9257700423473351,1,1,-0.033121852120551055,0.5867232863147869,0.025103521833849892,0.5075787765133041,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False
1,0,1,1,-1.1642607287850442,1,0,-0.2901007439892095,-0.9100119491104595,-0.2134045446366016,-0.03430239209256088,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
1,0,0,0,1.2536180064465319,1,1,1.4903958639579233,2.0761561904664383,1.5276644605965133,1.591341113725034,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
0,0,0,0,-0.6315077871238494,1,0,-1.5266030743442474,-0.850909394784296,-1.445385324974575,-1.1180647293042907,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,0,0,0,1.5814659705457286,1,1,1.3869368295692428,2.1998325322180143,1.2425895138405831,1.591341113725034,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False
0,0,1,0,0.22909311863654203,1,1,0.47582984930763594,0.315698695087867,0.46848554308514256,-0.03430239209256088,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,1,0,1.4585229840085299,1,1,1.1683379020705789,2.009398322086083,1.1820501384921018,0.5075787765133041,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,1,0,1.540484975033329,1,0,0.25889961591201527,1.3095658367055094,0.3332545883212095,1.049459945119169,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
1,0,1,1,0.8028270558101364,1,1,0.6293497067876135,0.8953626050990448,0.5986729395051201,0.5075787765133041,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
0,0,1,1,-1.1232797332726445,1,1,-0.3167998496379012,-0.899290097149834,-0.44257594264067324,-0.5761835606984258,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0,1,1,0,-0.38562181404945184,1,1,0.8279243050497587,-0.12065420600104214,0.758100967191044,0.5075787765133041,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,1,0,0.14713112761174285,1,1,0.9947937153540823,0.5041914999265159,1.0093137735758395,-0.03430239209256088,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1,0,0,0,-1.2052417242974438,1,0,-1.523265686138161,-0.9868077653140334,-1.4905489925418154,-1.1180647293042907,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
1,0,1,0,1.4585229840085299,1,0,0.8345990814619317,1.7649577465228539,0.9112636468010734,0.5075787765133041,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False
0,0,1,1,-0.7134697781486485,1,0,0.3306534623428741,-0.5056481125131282,0.3847012286894704,-0.5761835606984258,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,1,0,-1.0413177422478452,1,1,0.984781550735823,-0.7167538767337547,1.0290781151109467,0.5075787765133041,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
0,0,0,0,-1.2462227198098432,1,0,0.46081160238024677,-0.950362293217422,0.22034262635007487,-0.5761835606984258,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,0,0,-0.7544507736610482,1,0,-0.3167998496379012,-0.6629019412689674,-0.2791669783329942,-0.03430239209256088,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
0,0,0,0,-0.5905267916114498,1,0,0.1437597228020319,-0.4845353299486868,0.04778548233685701,0.5075787765133041,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
0,1,0,0,-0.9593557512230462,1,1,1.1433074905249305,-0.6080793031575391,1.2284493441030586,0.5075787765133041,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
0,0,1,1,1.6224469660581282,1,1,1.3251951477566433,2.398120609218222,1.4026914361517187,1.591341113725034,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False
0,1,0,0,1.4175419884961302,1,1,-0.021440993399248588,0.8615203810093341,-0.05854090524417773,0.5075787765133041,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
1,0,0,0,-1.2052417242974438,1,0,-1.3547275817307942,-0.9756446848776622,-1.210247500180055,-1.1180647293042907,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,1,0,0,-0.7954317691734478,1,1,0.9964624094571255,-0.44456003004610817,1.131237252599872,-0.03430239209256088,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,0.43399809619854,1,0,-1.2929858999181942,-0.5239590942565832,-1.3089031132192295,-1.1180647293042907,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,0,1,1,-1.2052417242974438,1,1,0.6527114242302189,-0.8968854019570188,0.7673737008703088,-0.5761835606984258,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,1,1,-0.38562181404945184,1,0,0.7211278824549915,-0.15740853803067567,0.6377240245184129,0.5075787765133041,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True
1,0,1,0,-0.672488782636249,0,1,-0.5086996714878733,-0.6562614527089916,-0.48387332654495996,0.5075787765133041,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
0,0,1,1,1.6224469660581282,1,1,0.8546234106984504,1.8090585326736568,0.7863928403388598,2.133222282330899,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,1,0,1.540484975033329,1,1,1.2200674192649192,2.105431699832179,1.189709388175854,0.5075787765133041,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False
1,0,1,1,0.8028270558101364,1,0,-1.5215969920351178,-0.5670450549131704,-1.5198234110964715,-1.1180647293042907,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,0,1,1,1.2536180064465319,1,0,0.35067779157939327,1.0497484487625355,0.30038919877354187,1.049459945119169,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True
1,0,1,0,1.2945990019589315,1,1,1.1282892435975411,1.7994397519023964,1.1442365645508616,1.049459945119169,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False
1,0,1,0,-0.5495457960990502,1,1,1.0548667030636387,-0.24466146910942765,0.8822465820753566,0.5075787765133041,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,0.10615013209934325,1,0,-1.4882231099742531,-0.6810584930459113,-1.4509016047176362,-1.1180647293042907,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,0,1,1,-1.0413177422478452,1,1,-0.5153744479000464,-0.8675657697437037,-0.593853281093169,-0.5761835606984258,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,1,0,0,1.2945990019589315,1,1,1.4603593701031452,2.123963295813507,1.5262062056676007,1.591341113725034,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False
1,0,1,0,-1.2462227198098432,1,1,0.17379621665681033,-0.9454425957128552,0.4056407472888275,-1.1180647293042907,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,1,1,1.130675019909333,1,1,1.515426275503572,1.8925610217085687,1.481893226409471,1.591341113725034,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
1,0,0,0,-1.0413177422478452,1,1,0.4708237669985061,-0.7829160866718525,0.3170870008312298,-0.5761835606984258,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,1,1,-1.2872037153222429,1,1,-0.5487483299609112,-0.9922348755657081,-0.5466087890152552,-0.5761835606984258,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,0,-0.6315077871238494,1,0,-1.5282717684472908,-0.8557629080175009,-1.4668918333399275,-1.1180647293042907,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,0,0,1.1716560154217326,0,0,-0.7172864343682779,0.17604988251428927,-0.6976479395679925,1.049459945119169,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False
0,0,0,0,1.3765609929837306,1,1,1.3502255593022918,2.0062435384845,1.2799336342619712,1.591341113725034,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,0,0,0.10615013209934325,1,0,1.0114806563845147,0.49446241203631874,1.0791240393824248,0.5075787765133041,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False
1,0,0,0,-1.2872037153222429,1,0,0.18547707537811278,-0.9825278490992982,0.18461249540672786,-1.1180647293042907,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,1,1,0.3520361051737408,1,1,0.043638076619437714,0.19019125516194527,0.045056238074971215,0.5075787765133041,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False
1,0,0,0,-0.2216978319998535,1,0,-1.536615238962507,-0.7925348674431132,-1.5497606824083092,-1.1180647293042907,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,0,0,1,-1.0003367467354458,0,1,-0.8908306210847745,-0.8677863839815767,-0.7925650392299222,-0.03430239209256088,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,1,0,-0.5085648005866507,1,1,-1.5082474392107719,-0.8299951650339402,-1.4748443535922977,-1.1180647293042907,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,1,1,0,1.6224469660581282,1,1,0.929714645335396,1.9579510818141115,0.9421697484374701,1.049459945119169,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0,0,1,0,1.2126370109341322,1,1,-1.383095381482529,-0.3753754050491509,-1.3913194765986268,-1.1180647293042907,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
1,0,1,1,1.6224469660581282,1,1,1.6889704622200685,2.726328410901811,1.7460746131828377,2.133222282330899,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,0,0,-1.2052417242974438,0,1,-0.48700664814831135,-0.945199920051195,-0.44578888464798183,0.5075787765133041,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,-1.2052417242974438,1,1,-1.5082474392107719,-0.9865209668047987,-1.4833475708012958,-1.1180647293042907,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,1,1,0.5569410827357387,1,0,0.8596294930075803,0.8555637965867645,0.8942295146071526,0.5075787765133041,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False
1,0,1,0,-0.5495457960990502,1,1,0.7978878111949803,-0.2986016502693641,0.6683905963801712,-0.03430239209256088,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1,1,1,0,1.4175419884961302,1,1,1.3969489941875022,2.1377296242567785,1.3763196395741015,1.049459945119169,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False
1,0,0,0,-1.2872037153222429,1,0,-1.494897886386426,-1.0047437028531043,-1.4888871259863108,-1.1180647293042907,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,-0.30365982302465266,0,0,-0.13824958061227513,-0.3341646654144837,-0.11924318560171605,1.591341113725034,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
1,0,1,1,0.3520361051737408,1,1,1.2150613369557892,0.7205258215847313,1.0194369728986994,1.049459945119169,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False
0,1,0,0,-0.5905267916114498,1,1,0.5125411195745869,-0.39088458597161924,0.4397090116766701,-0.5761835606984258,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0,-0.7134697781486485,0,1,-1.184520783220384,-0.8203763842626796,-1.195844656699016,-0.5761835606984258,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0,0,0,0,-1.1232797332726445,0,0,-1.3647397463490536,-0.9695336704885815,-1.5008525651859432,-1.1180647293042907,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,1.4995039795209293,1,1,-1.5316091566533774,-0.37489005372583034,-1.4694745978162145,-1.1180647293042907,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,0,1,0,-1.0822987377602449,1,0,-0.6522073643495918,-0.871029413278309,-0.3751595560390403,-1.1180647293042907,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,-0.05777384995025511,1,0,-1.494897886386426,-0.7449924991814924,-1.513868732917443,-1.1180647293042907,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,1,1,1.6224469660581282,1,1,1.6305661686135553,2.6436863173946037,1.6596113893367286,2.133222282330899,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,1,1,-0.7544507736610482,1,0,-1.5482960976838096,-0.9009888267814558,-1.5602286831190397,-1.1180647293042907,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,1,1,0.7618460602977367,1,0,0.6777418357758674,0.937345494566267,0.7149108547063424,2.133222282330899,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,0,0,-0.5905267916114498,1,0,-1.5199282979320745,-0.8409155698086512,-1.4436474253086882,-1.1180647293042907,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0,-1.2462227198098432,1,1,0.6894226944971699,-0.9399272397660314,0.6133740667268909,-0.03430239209256088,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,1,0,0,-1.2462227198098432,1,1,0.32230999182765796,-0.9447366301516618,0.4322306121768995,-1.1180647293042907,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,-1.1642607287850442,1,1,0.3206412977246148,-0.8717133174157151,0.5078455404523543,-0.5761835606984258,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,1.0487130288845339,1,1,0.984781550735823,1.382280289508434,0.9449737502933331,0.5075787765133041,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False
1,1,1,0,0.9667510378597347,1,1,1.1833561489979683,1.4959848677081529,1.209064198309783,0.5075787765133041,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
1,0,0,0,-0.09875484546265471,0,1,-0.8290889392721748,-0.48998450162414875,-0.8517828841577327,-0.03430239209256088,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False
1,0,1,1,1.1716560154217326,1,0,1.665608744777463,2.0784505785403167,1.6516320082068374,2.133222282330899,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,1,0,-0.38562181404945184,1,1,0.28226133335462067,-0.2889166852267415,0.20701156637222354,0.5075787765133041,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False
1,0,1,0,-1.0413177422478452,1,1,0.702772247321516,-0.7546995256479022,0.6207337614726967,-0.03430239209256088,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1,0,1,1,-0.2216978319998535,1,0,-1.5115848274168584,-0.7710249792505005,-1.4897488345706464,-1.1180647293042907,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,1,0,-1.1642607287850442,1,1,0.5142098136776301,-0.8729266957240164,0.4849948753141673,-0.03430239209256088,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
1,0,1,0,0.7618460602977367,1,1,0.4491307436589443,0.7294827596423731,0.40788915498156875,1.049459945119169,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False
1,0,0,0,-1.0822987377602449,1,1,-0.5253866125183058,-0.8749342852886602,-0.42418461942642305,-0.5761835606984258,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,1,1.6224469660581282,1,1,0.043638076619437714,1.1092701701406578,0.05424829671937449,0.5075787765133041,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False
0,0,0,0,-0.877393760198247,1,0,0.1671214402446373,-0.6783890607676486,0.12961982029730595,-1.1180647293042907,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,1.5814659705457286,1,0,-1.3230223937729728,-0.1762489939450257,-1.2783684245749372,-1.1180647293042907,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,0,0,-1.1232797332726445,1,1,1.0315049856210332,-0.8136917728551291,0.8470325044308241,0.5075787765133041,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
1,0,1,1,0.02418814107454407,1,0,-1.514922215622945,-0.730762880838687,-1.5209661864668067,-1.1180647293042907,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,0,0,0,-1.2052417242974438,0,0,-1.3330345583912322,-0.9877564065368871,-1.5143690798373797,-1.1180647293042907,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,1,-0.6315077871238494,0,0,-0.6922560228226293,-0.6642256266962051,-0.6181668077581552,0.5075787765133041,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
1,0,1,1,0.9257700423473351,1,1,0.3523464856824364,0.8677637639411385,0.41002203184424824,1.049459945119169,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False
1,1,0,0,0.8028270558101364,0,1,-0.4903440363543978,0.11857987354838563,-0.5266024724047585,1.049459945119169,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
0,0,0,0,1.3765609929837306,1,1,1.303502124417081,2.0133473169440093,1.2880415286691296,1.049459945119169,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False
1,1,0,0,-0.7544507736610482,0,1,-0.6288456469069864,-0.716930368124053,-0.5698749207923182,-0.03430239209256088,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,1,0,-0.016792854437855522,1,0,0.17713360486289662,-0.04226996728478274,0.11995549973163064,1.049459945119169,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True
0,0,1,0,-1.1642607287850442,1,1,0.3156352154154854,-0.8807585011685061,0.33750421851314233,-1.1180647293042907,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,1,0,-1.0822987377602449,1,1,0.6393618714058729,-0.8042053606265922,0.4638060767314848,-0.5761835606984258,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,0,0,-0.5905267916114498,1,0,-1.5049100510046853,-0.8341427127059516,-1.4153033679453608,-1.1180647293042907,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,0,1,1,1.3765609929837306,1,0,1.4703715347214046,2.1112559157120243,1.39978946462866,1.591341113725034,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False
0,0,0,0,-1.2872037153222429,1,0,-1.5065787451077288,-1.0048981328196154,-1.5005201918748423,-1.1180647293042907,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
1,0,1,0,-0.877393760198247,1,1,1.1449761846279736,-0.5473883263186904,1.0267256027141938,0.5075787765133041,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
